Name;Date;Views;Likes;Dislikes;Link;Pub_date;Episode
 x18 | Santi Alverú – Emprendedor, nominado a un Goya, cómico, crítico de cine… 🎭 ✏️;2020-03-28;782;23;4;https://www.youtube.com/watch?v=5_LcnHOuG24&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=19&t=0s;2020-01-17; x18 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-15;657;14;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-16;662;14;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-17;664;15;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-20;667;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-21;670;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-23;671;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-24;675;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-24;675;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-24;675;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-24;675;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x19 | Zapatillas Pompeii – Emprender desde la universidad 👟🚀;2020-03-28;680;16;3;https://www.youtube.com/watch?v=boD599EW23k&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=20&t=0s;2020-01-24; x19 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-15;916;17;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-16;919;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-17;923;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-20;928;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-21;930;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-23;936;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-24;941;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-24;941;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-24;941;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-24;941;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x20 | Grosso Napoletano – La mejor pizza de España 🍕;2020-03-28;953;18;2;https://www.youtube.com/watch?v=8GtauRj1xQw&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=21&t=0s;2020-01-31; x20 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-15;697;20;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-16;701;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-17;703;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-20;705;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-21;707;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-23;708;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-24;709;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-24;709;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-24;709;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-24;709;21;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x21 | Sergio Fernández – Crecimiento personal para una vida plena 📈💪;2020-03-28;712;22;4;https://www.youtube.com/watch?v=UDrBZdH4JFI&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=22&t=0s;2020-02-07; x21 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-15;342;11;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-16;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-17;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-20;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-21;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-23;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-24;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-24;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-24;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-24;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x22 | Adopta Un Abuelo – Aprender de nuestros mayores 👴🏻👵;2020-03-28;343;12;4;https://www.youtube.com/watch?v=z_Jy_kBFc9o&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=23&t=0s;2020-02-14; x22 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-15;481;9;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-16;483;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-17;485;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-20;485;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-21;485;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-23;487;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-24;488;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-24;488;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-24;488;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-24;488;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
 x23 | Cristina Ferrer - De fisioterapia a batch cooking 👩‍🍳🥣;2020-03-28;490;10;2;https://www.youtube.com/watch?v=t1qfqL8d1-c&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=24&t=0s;2020-02-21; x23 
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-15;450;11;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-16;452;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-17;457;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-20;458;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-21;459;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-23;463;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-24;462;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-24;462;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-24;462;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-24;462;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x24 ‌|‌ Producir el vídeo de Tusa de Karol G. - Cris Trenas e Isa Delclaux 🎶🎬;2020-03-28;467;12;4;https://www.youtube.com/watch?v=2lsMK0u53BE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=25&t=0s;2020-02-29;‌ ‌x24 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-15;427;14;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-16;432;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-17;438;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-20;450;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-21;457;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-23;465;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-24;466;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-24;466;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-24;466;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-24;466;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x25 ‌|‌ Diplomatic Brand y cómo reconocer zapatos de calidad 👞🕵️‍♂️;2020-03-28;472;15;3;https://www.youtube.com/watch?v=E1bF73cbqsE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=26&t=0s;2020-03-06;‌ ‌x25 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-15;225;4;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-16;253;5;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-17;277;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-20;306;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-21;310;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-23;317;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-24;321;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ ‌x26 ‌|‌ Onroad o cómo sacarte el carnet de conducir online 🚗 📚;2020-03-28;328;6;3;https://www.youtube.com/watch?v=KshqRasD0yE&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=27&t=0s;2020-03-13;‌ ‌x26 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-20;1211;48;4;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-21;4309;108;7;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-23;5810;119;6;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-24;6123;122;7;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-24;6123;122;7;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-24;6123;122;7;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-24;6123;122;7;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x27 ‌|‌ Enfermera infectada por coronavirus: “Estamos peor que en una guerra… ”;2020-03-28;6751;125;8;https://www.youtube.com/watch?v=PfHweKXLa40&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=28&t=0s;2020-03-20;‌ x27 ‌
‌ x28 ‌|‌ El movimiento Food4Heroes - Restaurantes se unen contra el coronavirus;2020-03-23;278;8;1;https://www.youtube.com/watch?v=Vbcsg3BLi4U&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=29&t=0s;2020-03-21;‌ x28 ‌
‌ x28 ‌|‌ El movimiento Food4Heroes - Restaurantes se unen contra el coronavirus;2020-03-24;309;8;3;https://www.youtube.com/watch?v=Vbcsg3BLi4U&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=29&t=0s;2020-03-21;‌ x28 ‌
‌ x28 ‌|‌ El movimiento Food4Heroes - Restaurantes se unen contra el coronavirus;2020-03-24;309;8;3;https://www.youtube.com/watch?v=Vbcsg3BLi4U&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=29&t=0s;2020-03-21;‌ x28 ‌
‌ x28 ‌|‌ El movimiento Food4Heroes - Restaurantes se unen contra el coronavirus;2020-03-24;309;8;3;https://www.youtube.com/watch?v=Vbcsg3BLi4U&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=29&t=0s;2020-03-21;‌ x28 ‌
‌ x28 ‌|‌ El movimiento Food4Heroes - Restaurantes se unen contra el coronavirus;2020-03-24;309;8;3;https://www.youtube.com/watch?v=Vbcsg3BLi4U&list=PLeZfGBk92nGBjxFoHCIdllJN-jj0tAZd7&index=29&t=0s;2020-03-21;‌ x28 ‌
